"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
"2011","France","DJ","Total","Total","First time applicant","Person","30",""
"2011","France","DJ","Males","Total","First time applicant","Person","15",""
"2011","France","DJ","Females","Total","First time applicant","Person","15",""
"2011","France","ER","Total","Total","First time applicant","Person","930",""
"2011","France","ER","Males","Total","First time applicant","Person","740",""
"2011","France","ER","Females","Total","First time applicant","Person","190",""
"2011","France","ET","Total","Total","First time applicant","Person","90",""
"2011","France","ET","Males","Total","First time applicant","Person","50",""
"2011","France","ET","Females","Total","First time applicant","Person","40",""
"2011","France","KE","Total","Total","First time applicant","Person","25",""
"2011","France","KE","Males","Total","First time applicant","Person","20",""
"2011","France","KE","Females","Total","First time applicant","Person","10",""
"2011","France","MG","Total","Total","First time applicant","Person","145",""
"2011","France","MG","Males","Total","First time applicant","Person","85",""
"2011","France","MG","Females","Total","First time applicant","Person","60",""
"2011","France","MW","Total","Total","First time applicant","Person","0",""
"2011","France","MW","Males","Total","First time applicant","Person","0",""
"2011","France","MW","Females","Total","First time applicant","Person","0",""
"2011","France","MU","Total","Total","First time applicant","Person","0",""
"2011","France","MU","Males","Total","First time applicant","Person","0",""
"2011","France","MU","Females","Total","First time applicant","Person","0",""
"2011","France","MZ","Total","Total","First time applicant","Person","0",""
"2011","France","MZ","Males","Total","First time applicant","Person","0",""
"2011","France","MZ","Females","Total","First time applicant","Person","0",""
"2011","France","RW","Total","Total","First time applicant","Person","235",""
"2011","France","RW","Males","Total","First time applicant","Person","110",""
"2011","France","RW","Females","Total","First time applicant","Person","125",""
"2011","France","SC","Total","Total","First time applicant","Person","0",""
"2011","France","SC","Males","Total","First time applicant","Person","0",""
"2011","France","SC","Females","Total","First time applicant","Person","0",""
"2011","France","SO","Total","Total","First time applicant","Person","760",""
"2011","France","SO","Males","Total","First time applicant","Person","595",""
"2011","France","SO","Females","Total","First time applicant","Person","170",""
"2011","France","UG","Total","Total","First time applicant","Person","15",""
"2011","France","UG","Males","Total","First time applicant","Person","5",""
"2011","France","UG","Females","Total","First time applicant","Person","10",""
"2011","France","TZ","Total","Total","First time applicant","Person","0",""
"2011","France","TZ","Males","Total","First time applicant","Person","0",""
"2011","France","TZ","Females","Total","First time applicant","Person","0",""
"2011","France","ZM","Total","Total","First time applicant","Person","0",""
"2011","France","ZM","Males","Total","First time applicant","Person","0",""
"2011","France","ZM","Females","Total","First time applicant","Person","0",""
"2011","France","ZW","Total","Total","First time applicant","Person","5",""
"2011","France","ZW","Males","Total","First time applicant","Person","0",""
"2011","France","ZW","Females","Total","First time applicant","Person","0",""
"2011","France","DZ","Total","Total","First time applicant","Person","1,130",""
"2011","France","DZ","Males","Total","First time applicant","Person","920",""
"2011","France","DZ","Females","Total","First time applicant","Person","210",""
"2011","France","EG","Total","Total","First time applicant","Person","300",""
"2011","France","EG","Males","Total","First time applicant","Person","250",""
"2011","France","EG","Females","Total","First time applicant","Person","50",""
"2011","France","LY","Total","Total","First time applicant","Person","150",""
"2011","France","LY","Males","Total","First time applicant","Person","115",""
"2011","France","LY","Females","Total","First time applicant","Person","40",""
"2011","France","MA","Total","Total","First time applicant","Person","120",""
"2011","France","MA","Males","Total","First time applicant","Person","100",""
"2011","France","MA","Females","Total","First time applicant","Person","20",""
"2011","France","SS","Total","Total","First time applicant","Person",":",""
"2011","France","SS","Males","Total","First time applicant","Person",":",""
"2011","France","SS","Females","Total","First time applicant","Person",":",""
"2011","France","SD","Total","Total","First time applicant","Person","785",""
"2011","France","SD","Males","Total","First time applicant","Person","705",""
"2011","France","SD","Females","Total","First time applicant","Person","80",""
"2011","France","TN","Total","Total","First time applicant","Person","200",""
"2011","France","TN","Males","Total","First time applicant","Person","170",""
"2011","France","TN","Females","Total","First time applicant","Person","30",""
"2011","France","EH","Total","Total","First time applicant","Person","35",""
"2011","France","EH","Males","Total","First time applicant","Person","30",""
"2011","France","EH","Females","Total","First time applicant","Person","5",""
"2011","France","BW","Total","Total","First time applicant","Person","0",""
"2011","France","BW","Males","Total","First time applicant","Person","0",""
"2011","France","BW","Females","Total","First time applicant","Person","0",""
"2011","France","LS","Total","Total","First time applicant","Person","0",""
"2011","France","LS","Males","Total","First time applicant","Person","0",""
"2011","France","LS","Females","Total","First time applicant","Person","0",""
"2011","France","NA","Total","Total","First time applicant","Person","0",""
"2011","France","NA","Males","Total","First time applicant","Person","0",""
"2011","France","NA","Females","Total","First time applicant","Person","0",""
"2011","France","ZA","Total","Total","First time applicant","Person","5",""
"2011","France","ZA","Males","Total","First time applicant","Person","5",""
"2011","France","ZA","Females","Total","First time applicant","Person","0",""
"2011","France","SZ","Total","Total","First time applicant","Person","0",""
"2011","France","SZ","Males","Total","First time applicant","Person","0",""
"2011","France","SZ","Females","Total","First time applicant","Person","0",""
"2011","France","BJ","Total","Total","First time applicant","Person","20",""
"2011","France","BJ","Males","Total","First time applicant","Person","10",""
"2011","France","BJ","Females","Total","First time applicant","Person","5",""
"2011","France","BF","Total","Total","First time applicant","Person","35",""
